@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute classes numeric
@data
?,0.438133011481824,0.571407317069108,0.587706302773749,0.5891421613749,0.255889875793967,0.537421263951475,0.517262797744732,0.214744475840916,0.444329288630728,-1
?,0.462375992395132,0.610968175218096,0.442197129293269,0.464230521678234,0.313298732912764,0.52034481609399,0.583793416232508,0.639447438959783,0.511592079472339,-1
?,0.458051413526988,0.568908226609164,0.543503529188093,0.561998218306347,0.206633674211704,0.527162029184302,0.482535514977873,0.468540551071965,0.626490600491787,-1
?,0.444546390651821,0.61116749897617,0.531766194125026,0.534099126525459,0.320243175877953,0.64936002567966,0.562542628472592,0.640794569386432,0.628572853429505,-1
?,0.403843485998832,0.585070090926599,0.618433884642566,0.600765555511477,0.320625668263671,0.615613373770613,0.515928758246689,0.604077025621263,0.430532895252966,-1
?,0.47890950039751,0.670606228154511,0.496489978693774,0.564521869790087,0.26378519871323,0.672822885769364,0.484498984693802,0.528232449699248,0.683227419768773,-1
?,0.351124074808119,0.387102644117046,0.794181733068774,0.747740765503079,0.265162288347245,0.564713971734833,0.526498675163456,0.911547380540229,0.325129324847681,-1
?,0.549516623301586,0.822476803908165,0.334816251773615,0.398366589103582,0.233137954658961,0.697787058784321,0.465238368178829,0.439499297410699,0.746397224338935,-1
?,0.52639537931221,0.8438324649433,0.300940487227247,0.364134419900323,0.308601733480571,0.737925385151052,0.493940437962108,0.163008241334042,0.605138920236756,-1
?,0.402043521109051,0.517851329027537,0.750909989951055,0.716911929820959,0.279583238971539,0.546221634412148,0.566849351787978,0.510593101868232,0.307481035452852,-1
?,0.474419852087324,0.727217580959814,0.405656433072554,0.443892408259317,0.314694551654818,0.699584635003271,0.514590830176461,0.563934632915965,0.536804922022864,-1
?,0.430808106982346,0.557989769943615,0.541945179175094,0.571581901218094,0.277682795615031,0.516039964848334,0.49829745347777,0.545011081066404,0.449591364634265,-1
?,0.390259040811626,0.472589536422936,0.638665211059314,0.613913449920636,0.33612445685159,0.743800309068042,0.553725420659258,0.952265769651916,0.184053038622872,-1
?,0.318386809233269,0.321429141849216,0.881907953740635,0.773820214793392,0.286470705194957,0.597690760058305,0.518139800391813,0.985558967067299,0.559315332079448,-1
?,0.510657948922977,0.712426699496962,0.468582699483491,0.528898631906733,0.255156829876394,0.689077198601651,0.58702559743375,0.561575482278289,0.688029954966825,-1
?,0.403028298332701,0.47863654386076,0.716218543239678,0.662715544632958,0.25755186424358,0.546597708125402,0.52053490162042,0.302647487113341,0.225534626522633,-1
?,0.316455105361224,0.331977507030521,0.898423255731612,0.805655975183405,0.266143765492659,0.560627678253502,0.549540798510521,0.813334802204379,0.384684484765828,-1
?,0.493151309934341,0.69343383311107,0.417193853593957,0.444092743336743,0.331443487500903,0.627595285747613,0.593224240736838,0.279689650500798,0.393435288423982,-1
?,0.350964763310716,0.419723136487621,0.702506018199008,0.66040248513413,0.276191869132409,0.610535677011617,0.53802881017209,0.43537537028788,0.486135792292248,-1
?,0.440904066483534,0.568796756956732,0.627126265864889,0.659849962492456,0.297640516879009,0.623961192841268,0.572825309523865,0.637518650848366,0.533552221127515,-1
?,0.387283394786563,0.377133281362515,0.692451458167477,0.652715479976903,0.263689070001572,0.563673805167856,0.54814506033379,0.772811780084033,0.512017164069275,-1
?,0.480342284627919,0.679792747660639,0.379313366874247,0.414603027891334,0.329633371084073,0.670640465461383,0.500807397204946,0.585914704705674,0.413328317604777,-1
?,0.411698651081637,0.65098619438533,0.555316629332109,0.567999117782892,0.275999856216804,0.601509732485998,0.51411357275013,0.654889798783845,0.493981952301203,-1
?,0.370049563022177,0.483526061485615,0.830762041946492,0.817811906029724,0.273038315147867,0.548935188677094,0.508088619004697,0.828080874700057,0.480413006083868,-1
?,0.409643171676239,0.474926725235039,0.662395546946207,0.632230069315442,0.290346809654847,0.563551721537061,0.523587690024801,0.614240303752664,0.178369894545367,-1
?,0.419841236651643,0.585816070303764,0.554909637630593,0.601274355633397,0.338475797258949,0.677716404637073,0.49721046793263,0.473949721176296,0.525380701782782,-1
?,0.357054064562974,0.336965583320021,0.781143171986579,0.73755399043416,0.310809779909047,0.614687046681202,0.505683666726551,0.62069708008621,0.587613561986528,-1
?,0.456650512973726,0.655966345956814,0.569193155137344,0.606578226020108,0.30609435715979,0.667079517489006,0.57078225369719,0.429791489867596,0.777058844769241,-1
?,0.537422705380251,0.792228901372835,0.381188968447116,0.42740366847644,0.265136855888993,0.688924944878188,0.601591929605437,0.399615394160693,0.686677568351101,-1
?,0.37621574329638,0.579535467879243,0.579545642338972,0.563962521648018,0.30562425836068,0.605891061408417,0.550677039303355,0.437513447481315,0.493223195679875,-1
?,0.448874020858959,0.666449778816376,0.538502162329026,0.565498733583642,0.310631280148357,0.657976569064078,0.566719732715102,0.526170717467502,0.527689630200627,-1
?,0.522087500623102,0.806518153289092,0.378154883583375,0.426553957923209,0.309487434568271,0.754775381906013,0.570229817208591,0.435805992738129,0.409474401499254,-1
?,0.425691584862989,0.52811729872549,0.680407550191091,0.666761726527513,0.272355504581283,0.537184288398021,0.57225006007844,0.975675485628361,0.329285766157788,-1
?,0.400566702819043,0.413830070028684,0.74604532158434,0.70544874177913,0.281435476338123,0.612473228427945,0.520824470629225,0.606721310010619,0.352067992820249,-1
?,0.313481058481232,0.355851113737194,0.883366901634871,0.771463990408413,0.313326967033518,0.581668160554007,0.550894021631349,0.785152635469811,0.275027975818047,-1
?,0.520771809133377,0.811482095660514,0.342204975579875,0.395522742563413,0.388721188975261,0.713553212500943,0.496465158263592,0.390896340774335,0.59499817507436,-1
?,0.406928984134975,0.470196591187265,0.700784805514542,0.718374271959643,0.245068899774847,0.511172055477889,0.509427324789362,0.366047787782978,0.116495280446043,-1
?,0.439503846127405,0.597142135491848,0.629757653373066,0.675493363854783,0.317299874404377,0.633103783364702,0.566122448027288,0.539369620293199,0.543233746125726,-1
?,0.413709752324247,0.567008575320048,0.610000405066261,0.590581251070475,0.334834736551003,0.648468429278321,0.575556383389368,0.65491485376346,0.516772102851705,-1
?,0.377835536978728,0.587277077128263,0.516423077653667,0.537574480291504,0.291394946232042,0.678800247675412,0.555918575372324,0.337753990936785,0.548387185714199,-1
?,0.504516655499084,0.671036879110899,0.417987811214982,0.451802493450122,0.226582910869808,0.666971466459452,0.468956880141503,0.410689425649934,0.665877290821651,-1
?,0.462756260362969,0.633727059619366,0.576507050263385,0.565638079052404,0.253565034428048,0.692607099443783,0.50197656124229,0.445911052516355,0.78467153872739,-1
?,0.512889699211499,0.775640890911525,0.454098774835854,0.505970249908211,0.285613795166264,0.683995993692346,0.49650248855658,0.215134875252614,0.724016057672444,-1
?,0.483030980113281,0.584990076290587,0.602307742647078,0.615020876669748,0.252097138899107,0.626558978145978,0.577976889956259,0.504904503738318,0.673699465557062,-1
?,0.359149993380289,0.403737570779958,0.813198513324434,0.749844572602321,0.28962017844457,0.568530839272339,0.517425340062119,0.827096233205504,0.386179499789581,-1
?,0.376296437983901,0.460661261689977,0.663949704041862,0.650122749114099,0.294750760409132,0.609678285075802,0.549852402761716,0.715596449557969,0.478403354245695,-1
?,0.413925422108056,0.515746588959095,0.698072129935243,0.688230058647331,0.279532194958617,0.553925181678334,0.560689853444899,0.98163787409486,0.55792425640219,-1
?,0.409093550481222,0.497955777216334,0.636874976046019,0.618934381458246,0.285736416884648,0.550840114295537,0.504400437905076,0.594527204263528,0.479267698678904,-1
?,0.372943121272969,0.461667332324773,0.789343144201466,0.815080363149976,0.287866101515299,0.570498209966304,0.563302973954084,0.934054045631088,0.528288615575621,-1
?,0.478748345722576,0.645328490244614,0.451273742191618,0.469617527246491,0.326582575598306,0.635475292974403,0.473226532402046,0.275747366134245,0.264731556893909,-1
?,0.368065998384338,0.637405525489356,0.570285833293983,0.604818017398375,0.224597354061509,0.496157698372744,0.551337578098732,0.39428260420604,0.662928658074773,-1
?,0.413086631176665,0.512186636592205,0.585288514460214,0.568828920044056,0.23961689674993,0.623655282134218,0.553813561628814,0.805600328714493,0.42856617034436,-1
?,0.431239501948871,0.571517991402583,0.535143961444966,0.562279463535856,0.316107920919287,0.530955567522246,0.513384076607983,0.46662995101554,0.411677306592485,-1
?,0.438894273002503,0.513791756220466,0.613535089694393,0.606829059586278,0.246603662875513,0.642647355468592,0.57702833758095,0.702546911061796,0.644309799722931,-1
?,0.380795739136093,0.462631484639593,0.686286597095509,0.65585114396057,0.303831345427317,0.608105932106767,0.548363857328805,0.449430862917868,0.459849753231405,-1
?,0.424608853931793,0.578559731078886,0.555316629332109,0.563542463805366,0.19999838924729,0.670639062201259,0.494918543486032,0.364422746837723,0.679066661616479,-1
?,0.40387262705367,0.455933287560805,0.642320788834098,0.629628280166072,0.267593102234293,0.530409348518947,0.568460257625685,0.613453594944078,0.400608591603115,-1
?,0.423262844889767,0.522689855076119,0.650454477770054,0.630576248780543,0.242146332762085,0.568545924318673,0.547048742215403,0.721589948220745,0.426291851173728,-1
?,0.442727547674218,0.719601884798869,0.466556060219769,0.506628316075161,0.326085528899852,0.654696273116518,0.557942447576214,0.434804467566308,0.470235328088837,-1
?,0.383369244874304,0.508720337269058,0.725968769618937,0.730200753537205,0.275986677767653,0.566181606417108,0.565717777281769,0.919770342415489,0.221234225342646,-1
?,0.425636399011032,0.597400350551157,0.632920012415735,0.656185776156823,0.286351527378519,0.567655555769943,0.492769200019598,0.707793458807461,0.304753000041591,-1
?,0.313134133012441,0.393333472913811,0.802837787999687,0.739235348334041,0.280573235142478,0.551426326212373,0.526344946943025,0.735062835764044,0.38485802348608,-1
?,0.378539148846026,0.518818249760898,0.64613416802817,0.631285824847214,0.305260337149281,0.618229050641904,0.517479520834581,0.702341667119013,0.376103823429227,-1
?,0.3999840960477,0.542550381819612,0.686704750756306,0.64098138698316,0.293890768267469,0.548300739693493,0.563232201940294,0.710008484905962,0.212755203965505,-1
?,0,0.366955077994592,0.9404447917218,0.935120069198829,0.287411188707385,0.591210504805289,0.533757602482672,0.781200833336237,0.456238671004216,-1
?,0.341146163094603,0.424918405803159,0.857845538551749,0.853348775984793,0.311347963557928,0.606705127687901,0.515379691853986,0.731324394713999,0.347375474335052,-1
?,0.431667749844633,0.602528425335236,0.566203233776877,0.596028183747457,0.290694723905674,0.592758476129668,0.507660616826059,0.705977555146824,0.469221775397075,-1
?,0.520123822791259,0.678462057438441,0.395063152855688,0.426766623511791,0.388394577131609,0.809877548013422,0.487317681052569,0.397196643100473,0.469899498412735,-1
?,0.436420358639655,0.576655061243349,0.577292616321351,0.569519037467321,0.275632458302787,0.590062813431304,0.554791926390884,0.815454291450082,0.397197486022657,-1
?,0.362988413980737,0.37987381649717,0.928554575898437,0.827659941695219,0.274099297923552,0.585186835315146,0.503419221523403,0.87574412452575,0.455846790214127,-1
?,0.383843472378095,0.48002073676197,0.704305028040261,0.656520152572306,0.265036349847738,0.601450093930725,0.554163014649288,0.848191381665564,0.391166926766213,-1
?,0.410532564398058,0.47863654386076,0.744106763934135,0.717399874061262,0.306401997086242,0.61411749847834,0.547515889354048,0.397743523575411,0.161458714383758,-1
?,0.440872057105192,0.659430839304746,0.509968718100069,0.522366660702158,0.200074799325093,0.674064069349115,0.501071301637322,0.252192519896465,0.654375259788793,-1
?,0.549844270065764,0.815447880806203,0.374513315814403,0.419008057325766,0.150806077799297,0.705474117744049,0.591179888719433,0.447020732190045,0.722734884557193,-1
?,0.465857049202409,0.607538847409475,0.42009825790496,0.450433241287795,0.241973836415777,0.523272016712828,0.563747308135904,0.678039131700726,0.271088387554537,-1
?,0.422212051709449,0.52569840432902,0.710082211407808,0.665999058974287,0.299344064641624,0.611913678453467,0.50251059182254,0.722469561352258,0.265670730892665,-1
?,0.416237983439943,0.610194833236289,0.458123978376722,0.484017765973296,0.359902685686806,0.651512626710004,0.561657070966702,0.349235333749068,0.586935103332999,-1
?,0.471806579312147,0.718790838784008,0.349137201451446,0.391682556794245,0.371915240959354,0.667859905525512,0.501655105941557,0.410328922911582,0.55497148648968,-1
?,0.515116334119247,0.779384405126247,0.407148972726209,0.444692936734172,0.322873087061397,0.699392914588818,0.567171325565003,0.449495568915803,0.666999105169243,-1
?,0.421220733838981,0.5221486188439,0.658756022825452,0.631522084526677,0.334077773980889,0.604954736090622,0.573543399187599,0.811849072949139,0.284087431575879,-1
?,0.443489023472119,0.698879452076385,0.509087737695723,0.523776667423963,0.283647533538839,0.628207984199291,0.504879769236572,0.282101951024156,0.457146130935829,-1
?,0.402481736139942,0.597555195831132,0.558765006968163,0.559174075377373,0.323385760229663,0.715365873766227,0.506280951414364,0.473271002362801,0.626377163390764,-1
?,0.435405304829273,0.412773700414372,0.889839015678331,0.828525098724518,0.304185948646725,0.626159224418129,0.495194113634967,0.951406680046094,0.704021347497291,-1
?,0.368054514801233,0.463285317218615,0.790959042844715,0.752121322541305,0.286770406200392,0.592144374417866,0.549313705894842,0.662884502999964,0.471960270994594,-1
?,0.425668592605636,0.522689855076119,0.710082211407808,0.680271963117689,0.273975025486986,0.552263020061358,0.49618388487545,0.649627846946463,0.317733045274978,-1
?,0.451040227625567,0.635136777684832,0.548874171951577,0.555327202651948,0.283487902005462,0.561600137519492,0.564520615524684,0.5871281438022,0.419799000956664,-1
?,0.453734004810844,0.61998520130764,0.564602634631151,0.596414400039828,0.310704177253599,0.612894557280201,0.485766659226532,0.737781796481815,0.394996750183369,-1
?,0.516172417015364,0.584242446073663,0.608973673189258,0.600510912890838,0.268470717103571,0.63159457710125,0.606859907965274,0.559263310031805,0.689874026433485,-1
?,0.390809452827788,0.448390991097936,0.734264582276388,0.716814281176475,0.276320567374642,0.559366849032014,0.563059808573368,0.924875538803171,0.236080681442318,-1
?,0.358430313505383,0.423993242563691,0.78121740017289,0.715249181224816,0.293607300446086,0.550950445622793,0.560260814313679,0.347755383630645,0.552243780414033,-1
?,0.384070583717514,0.466152793812379,0.713156469645151,0.687502844372827,0.300075828324412,0.604373786399252,0.512759053438574,0.728293992604504,0.491199517919372,-1
?,0.3613885592485,0.446891050630636,0.734264582276388,0.723313151466025,0.298225131967014,0.618984706218723,0.543907035127028,0.81801400320209,0.386701544095917,-1
?,0.3878605581213,0.44538319424477,0.750986972348516,0.749935841759423,0.257650267085996,0.536803303274332,0.552015485849875,0.329216290662922,0.494649925200595,-1
?,0.459774057319486,0.690459418032509,0.456298403728951,0.480656153142188,0.196749571726432,0.537320053815026,0.576690809515181,0.417266315882755,0.547786999771185,-1
?,0.320331792976565,0.329962148610364,0.920612859526299,0.819731844699037,0.284587961564593,0.600160147061661,0.521159147075392,0.715122760036535,0.438531971894131,-1
?,0.428378029736225,0.633797662044165,0.487963160344448,0.496788424009644,0.307049373058785,0.664229846992024,0.506300912751587,0.513918441784348,0.497190519805318,-1
?,0,0.345457399604096,0.937563695127666,0.812658723589028,0.293131160084189,0.555279678513106,0.533757602482672,0.970925951497856,0.512043847673363,-1
?,0.359019070237899,0.394571124766562,0.812554541646825,0.73755399043416,0.31018730873552,0.599765480151763,0.54750422363749,0.636403758735806,0.411352962545348,-1
?,0.385234101854938,0.487701945431815,0.804573126169025,0.843183357287199,0.31560394426503,0.617376745524039,0.561443458734602,0.61293644344177,0.364154446774068,-1
?,0.389013153296687,0.588336067352692,0.5337741231653,0.547071975133011,0.328444479600078,0.641350216891393,0.555049868345908,0.39823270173495,0.449225544432113,-1
?,0.425012969820616,0.573751973123858,0.634180879379571,0.697987576241404,0.303393215867583,0.630504243984838,0.511756061052657,0.544864738630558,0.485323289055477,-1
?,0.485667394920011,0.745274467110466,0.3823389621734,0.419008057325766,0.317023002232322,0.749225838930295,0.564907139600001,0.420423232691316,0.597043342422955,-1
?,0.35534727494383,0.365456660355491,0.943567205856731,0.903380897977101,0.29988036412631,0.595109989282601,0.559882585859026,0.895408958212993,0.42496057070634,-1
?,0.452754048370362,0.622945717756657,0.622473759078981,0.620998416688152,0.238315307921261,0.630993806360627,0.479918765134647,0.496411468083849,0.692061619671536,-1
?,0.44617832719674,0.614515868415561,0.483243178805907,0.503822616178644,0.282592132059164,0.610037168852537,0.507368714673942,0.290381936619992,0.554466503449843,-1
?,0.521913111578325,0.800494353116619,0.370247714712299,0.410126652321867,0.211186618443516,0.65827265695026,0.471674473623426,0.288680280342759,0.578538692769674,-1
?,0.482098677300465,0.741901922629338,0.441569145320192,0.481366789420087,0.331905446617599,0.663623112395874,0.581355540709851,0.367702380062032,0.64794393398199,-1
?,0.351584981548901,0.370687088818953,0.780177612373296,0.711807493574848,0.284065613146301,0.611075055121812,0.560935870445218,0.552924375158139,0.560614399649626,-1
?,0.401787209607407,0.60680903797212,0.571574693873169,0.572677543377763,0.18876509367055,0.676656417020844,0.5653099956785,0.477326214135243,0.656638267637269,-1
?,0.351588433500928,0.468049220918634,0.750524968635028,0.736523657281617,0.276245072003871,0.555899042450373,0.50331500778881,0.750515689682581,0.539913130105084,-1
?,0.382467071734877,0.441101534417906,0.834471250249238,0.787906530459913,0.296111983628438,0.609191704627776,0.509943467937556,0.696285556747752,0.328882019567639,-1
?,0.31358380337193,0.409672087429277,0.927224756378281,0.853499125945164,0.307761806667378,0.608105581291736,0.548789785602276,0.403886062504891,0.444333256137641,-1
?,0.551619956047692,0.838497166312728,0.263107141739609,0.323911410448529,0.19317392501466,0.728760342465633,0.618653428929992,0.41333456624005,0.597760508623419,-1
?,0.432682994646554,0.53231688404676,0.51216504770937,0.529206668429955,0.329831008802592,0.641170248780479,0.565045572769833,0.450253186386346,0.385285578310068,-1
?,0.403637657222851,0.631153447214028,0.649134753072438,0.638549134359479,0.303178689722437,0.607149961147235,0.5444916171457,0.375067320106383,0.540177864547238,-1
?,0.469940563120865,0.563886110592365,0.494455924132579,0.511847326196582,0.265441259317247,0.587030017488129,0.503909181618875,0.700979580085125,0.407432819571198,-1
?,0.502887297333465,0.653057250427273,0.571772742068616,0.580394627682096,0.246672052901724,0.546769958305633,0.497160953446792,0.465658611066071,0.737792077451144,-1
?,0.381482007008498,0.460351009164498,0.757274936087888,0.716814281176475,0.301675448232045,0.608393951247235,0.554197234084528,0.790605786937175,0.356236318769119,-1
?,0.507930813629636,0.735382412118729,0.432689135745947,0.485773053537594,0.31410608076286,0.677984602728288,0.458405887609376,0.318597708652186,0.61197010853153,-1
?,0.436331659800635,0.637615388262279,0.532401032138158,0.552884446318932,0.243693813265962,0.655899393265404,0.507292498659091,0.447571220894192,0.659548677918117,-1
?,0.318762805881396,0.390287749633597,0.883565676773956,0.77901810187318,0.289416499346113,0.56651049550869,0.549189530823027,0.995639390638843,0.471058995915421,-1
?,0.354929404666162,0.469858552631007,0.782700599183547,0.74016696252643,0.295065076634791,0.611533745774871,0.513938846239893,0.570277846316754,0.523561422793988,-1
?,0.42330473041665,0.533304774370302,0.728427081600229,0.731054873264712,0.304617901117116,0.616657399302931,0.496702620405101,0.298914677346146,0.597835313506277,-1
?,0.405957451302835,0.487985438178548,0.674056086136521,0.635518385635458,0.234702573852843,0.633199029645624,0.520520384284258,0.601200318951541,0.305849004875794,-1
?,0.384010493784303,0.498401592567505,0.833213228431902,0.831972252982746,0.296061468054471,0.612179420839465,0.554591016827926,0.895638337864976,0.441173935015907,-1
?,0.383791903152041,0.507023298570288,0.7420078717786,0.739142090018404,0.269417300593537,0.555797481498892,0.555490054717395,0.499775720690917,0.352764735316259,-1
?,0.427381180238013,0.569687559491724,0.619630014267087,0.667957567118414,0.236002244978983,0.47239717172922,0.487103809582323,0.56597426727064,0.654252535700235,-1
?,0.397387239160839,0.657635530985856,0.56540345702719,0.562841321851162,0.236824095581514,0.684657104618304,0.518246865746008,0.276826252183036,0.650818961856876,-1
