@RELATION "CB5d_test_unit.labeled"

@ATTRIBUTE x0 NUMERIC
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE class NUMERIC

@DATA
0.0503677669677,0.819529312397,0.0528279535974,0.25021374875,0.0122923795345,-1.0
0.719288822678,0.178761219811,0.640328221249,0.0191023526907,0.794693496534,1.0
0.358926509014,0.480960715119,0.526454675272,0.504795841828,0.347609361381,1.0
0.324339932082,0.115052672553,0.664515975962,0.62669003949,0.608764873038,1.0
0.277336227564,0.694850638938,0.231883673203,0.37291623473,0.57840845642,-1.0
0.688117476065,0.904166515677,0.812150037398,0.94292750683,0.286437162134,-1.0
0.327440348868,0.137205591017,0.231129093367,0.607202720716,0.120545561454,1.0
0.648648088181,0.848680502141,0.231754657989,0.943744646431,0.534494038282,-1.0
0.739229842075,0.155188464735,0.0959694331562,0.0708187404191,0.197204177866,-1.0
0.640260411456,0.915257216804,0.0380797649677,0.190967993691,0.332778620665,1.0
0.127166261856,0.260891968104,0.470120000189,0.293789122167,0.023412157345,1.0
0.951331134833,0.701712133728,0.23569397779,0.582575383178,0.427843311264,-1.0
0.513592582849,0.945160116792,0.208963468902,0.986642617586,0.922135721514,1.0
0.935560248526,0.0572115022714,0.588559968407,0.15517674285,0.434183296552,-1.0
0.92101174874,0.964857853243,0.391540466479,0.252663534747,0.0782061929654,1.0
0.214550366141,0.869151447335,0.559150003617,0.407576677439,0.385064651028,1.0
0.25021053302,0.33485195288,0.102815960573,0.248774428212,0.45234208308,-1.0
0.410453869468,0.0156142630447,0.67703586893,0.992568017905,0.397182419106,-1.0
0.622446304855,0.25384572092,0.600390775248,0.353925856844,0.0439995421545,1.0
0.370717209706,0.050800750605,0.190352878441,0.0742466376824,0.99880223064,1.0
0.925003815692,0.0445641924114,0.431764482807,0.756706162927,0.102255685998,1.0
0.648850211825,0.719601608213,0.341621668758,0.413194137038,0.39209248244,-1.0
0.542800303048,0.0865193851975,0.516559754024,0.257168142508,0.874283930614,-1.0
0.341880634155,0.977036720734,0.260807719938,0.299678128714,0.83533964273,1.0
0.926875151069,0.0803030674121,0.284360270965,0.388472331264,0.926876651911,1.0
0.632995992632,0.790177031425,0.646525055878,0.6816619431,0.16469448123,-1.0
0.898227687957,0.439068479301,0.571902630956,0.554499926252,0.904212138736,1.0
0.87465901041,0.90848793686,0.634271015209,0.966646034829,0.51834277707,-1.0
0.463678445477,0.978281288461,0.619671094348,0.85580128722,0.644760559999,1.0
0.586194672647,0.869375532265,0.00110268427662,0.109859818496,0.389660013392,-1.0
0.211090712244,0.494523566307,0.00737114014673,0.310874278542,0.947848326193,1.0
0.653215894361,0.0216145825129,0.00639295733669,0.148738149176,0.571313980159,-1.0
0.385648630759,0.558163001494,0.682774832822,0.552045467484,0.717098863791,1.0
0.302703706444,0.21512292638,0.0401448919799,0.432580751654,0.95730990567,1.0
0.937838272262,0.940155500352,0.845146774275,0.377035581111,0.995225908612,1.0
0.247192337671,0.577470609095,0.81676811398,0.88712016168,0.113722819013,1.0
0.88854604763,0.623475474838,0.0117929255086,0.825712623743,0.909075213914,1.0
0.163300231322,0.0632187811917,0.55111222645,0.123855368553,0.885491353055,1.0
0.415070724331,0.0075850506258,0.230942368264,0.395260998743,0.319035130139,-1.0
0.849699869476,0.344713969732,0.193989051143,0.221701312735,0.796846870088,1.0
0.751898940234,0.0361101302409,0.978287371154,0.642338684739,0.400462182484,-1.0
0.586206413479,0.0107331346535,0.705191290571,0.308408395252,0.626653863291,-1.0
0.593833627978,0.470602393979,0.0627976680839,0.0140737593926,0.436068290676,1.0
0.765397025869,0.687515756168,0.953225072435,0.992147848761,0.158667695496,-1.0
0.480223510072,0.262315123269,0.852709591687,0.400421532307,0.45156676273,1.0
0.622696602097,0.914624333629,0.637732171124,0.95657136067,0.0318000054937,-1.0
0.752588099518,0.902083211376,0.352570236547,0.10615399533,0.180685106594,1.0
0.361963922722,0.359752207218,0.0667104773418,0.0597173444245,0.65374886658,1.0
0.297012721789,0.81895969591,0.660639629091,0.876275265697,0.0410696389589,1.0
0.55710148694,0.195690315704,0.0938643017365,0.189775645341,0.573253361519,-1.0
0.389872189136,0.0483382548214,0.372334186342,0.250362815548,0.404207510573,1.0
0.619616292205,0.520126800366,0.382971101524,0.0925849266531,0.806983733272,1.0
0.926188636397,0.205554953201,0.789524990268,0.214391128423,0.50284447647,1.0
0.699298296266,0.11008382547,0.677904084227,0.305259566589,0.745638089501,-1.0
0.460687620075,0.0753815111933,0.568649217812,0.989494356288,0.576736938867,1.0
0.973326018964,0.148401787801,0.358607772862,0.751461551091,0.124407748668,1.0
0.407147378555,0.154330619405,0.518784376403,0.979981074614,0.701944358927,-1.0
0.284407382422,0.185671308271,0.113732148846,0.100180590391,0.318612310457,-1.0
0.708925053932,0.267112159744,0.674598991804,0.0172145466749,0.223308718337,-1.0
0.324562801149,0.688076635354,0.546648317083,0.432831245985,0.396766683028,1.0
0.805606748006,0.971764202218,0.168957619335,0.730058213643,0.231141945618,-1.0
0.965005444868,0.0798732892914,0.790649670271,0.184457668026,0.14975020575,-1.0
0.922719300615,0.804391896664,0.324798695408,0.753427672029,0.112355408513,-1.0
0.822779665848,0.614801208615,0.311762722858,0.679582460626,0.706127003859,1.0
0.127056301349,0.627803404668,0.927355754734,0.75056130271,0.995131448312,1.0
0.445959751264,0.887790924361,0.490339658497,0.322577975616,0.953010902995,-1.0
0.170467847797,0.320836081925,0.568183487189,0.250865801473,0.00526191551601,1.0
0.0762805655615,0.0358647246245,0.072703043711,0.494246719712,0.0213499757138,1.0
0.00217044001496,0.26640086586,0.13551182591,0.836844274941,0.148240970324,-1.0
0.674594770629,0.555832831122,0.626893664739,0.0420029918993,0.887747149288,-1.0
0.0210195813411,0.947352021241,0.574607036214,0.258229344144,0.543504650415,-1.0
0.022514850298,0.208842848132,0.0122898248819,0.382698949687,0.48705200645,-1.0
0.42257269569,0.0201557649738,0.959288226507,0.983317963828,0.255058464302,1.0
0.995122974223,0.552167103052,0.789109190529,0.0284532963565,0.053561248031,1.0
0.660421827822,0.980271871805,0.725249227483,0.753895481416,0.842438922671,1.0
0.588983288502,0.402266605631,0.764287187876,0.930881275656,0.824973890095,-1.0
0.58765244138,0.760632136929,0.150959648209,0.422343636803,0.429962166659,1.0
0.0104286683136,0.686809062434,0.474482336853,0.389591564302,0.968697908547,-1.0
0.523729665952,0.459819929994,0.528606966052,0.558181269874,0.662245016562,1.0
0.0494185511215,0.0852036764364,0.201214041047,0.0219616501113,0.674826958726,-1.0
0.596551526807,0.243480330131,0.222854840319,0.899873165233,0.642307794133,-1.0
0.720209787758,0.610101472159,0.746530992203,0.724069097942,0.716255965077,1.0
0.723584419876,0.224782312255,0.381288217822,0.621736128348,0.743256997985,-1.0
0.0622748686828,0.2934521797,0.285796722678,0.995917030436,0.29051314972,-1.0
0.6548291945,0.69036215745,0.710884169767,0.984961502401,0.723225796214,1.0
0.164877784793,0.523091915478,0.130002826532,0.826001388559,0.0303225927551,1.0
0.680242063017,0.763031650067,0.160856367324,0.382335497376,0.584628093909,-1.0
0.315592160377,0.750180484729,0.110392007865,0.949685214944,0.0500632869745,-1.0
0.511744285155,0.394099417124,0.383340884786,0.273588658405,0.572367318328,-1.0
0.59622484564,0.261988057984,0.696563515599,0.897648090236,0.332219553883,1.0
0.0991651408907,0.48509434554,0.0493293549809,0.00973402410175,0.430634467389,-1.0
0.485465375325,0.592352748786,0.437500215792,0.8709926172,0.0969129238836,1.0
0.263337425547,0.197279979915,0.102030010727,0.115138823087,0.574107549534,1.0
0.960440389826,0.970459046494,0.124532130001,0.43466301199,0.042387782637,1.0
0.54739440395,0.609999499465,0.282858613015,0.39978987056,0.54735634176,-1.0
0.982122752012,0.441704976801,0.245211040334,0.914162884774,0.504614851667,-1.0
0.720521819982,0.40487767142,0.753370229186,0.151968821009,0.761928029213,1.0
0.441532282963,0.280347129579,0.0527651886859,0.802700572324,0.114770687917,1.0
0.000527001461637,0.575489835196,0.24630575053,0.376781612095,0.55173620271,1.0
0.954638973298,0.14185570322,0.410166138611,0.456496215925,0.10389484068,-1.0
0.34013592919,0.480541846212,0.165762013401,0.0477751941892,0.929129340752,-1.0
0.267028653122,0.811194641341,0.288317018026,0.945534005463,0.639333787302,1.0
0.239378171939,0.76043522529,0.476651319782,0.286123521614,0.335525951175,-1.0
0.656668205591,0.616488914214,0.350404286084,0.773425657248,0.0596369766509,1.0
0.880315231436,0.512933503985,0.0626293961103,0.883018059892,0.792600593729,1.0
0.553397436685,0.347576816361,0.61530427373,0.847185675213,0.860313147171,1.0
0.52129514697,0.714457181527,0.577478977681,0.939025045609,0.716724776508,-1.0
0.948889945275,0.894462736258,0.493363670909,0.873885025568,0.396639767044,-1.0
0.607818654394,0.60378567612,0.84334957322,0.564071218436,0.790833432981,1.0
0.60083446757,0.990352220897,0.124002612038,0.3918174676,0.261252226428,-1.0
0.445773103693,0.504147444676,0.900721967336,0.0324991539684,0.495066334461,1.0
0.3540198502,0.194813094656,0.0193513697357,0.108071310673,0.258893791285,1.0
0.623334526426,0.793723282117,0.861840436804,0.430070325113,0.328635700668,-1.0
0.660632729934,0.729968054462,0.919843578684,0.253092586071,0.228106543254,1.0
0.687509862863,0.0727209887811,0.111084203547,0.614228844447,0.606058524238,-1.0
0.60538158173,0.726400321748,0.336072505305,0.485670902624,0.343420824251,-1.0
0.774662582444,0.562432714568,0.0117954853094,0.662495361544,0.206675712013,-1.0
0.833940026795,0.683484434006,0.90063384515,0.481142623838,0.244792327238,1.0
0.05498087304,0.539549250222,0.723678701713,0.00258988283766,0.0657845060098,1.0
0.112251304136,0.736292427172,0.186039584982,0.732905136133,0.0548708194134,-1.0
0.19663379634,0.338274745153,0.215578395054,0.831268952284,0.121264812293,1.0
0.594974325303,0.225623166688,0.417258063334,0.600152848994,0.167153715093,1.0
0.101250935206,0.438392092765,0.253901092106,0.377793646147,0.15487892469,-1.0
0.0539981843344,0.00529921704809,0.117171602407,0.681196776221,0.0154718840853,-1.0
0.0345954389674,0.280696339093,0.271897317144,0.633911011488,0.919888634846,1.0
0.252690009403,0.898917603987,0.654479820072,0.965681047887,0.486229846518,-1.0
0.530016255418,0.240624816275,0.211568083228,0.217744321157,0.204953118095,1.0
0.682107962244,0.384699637482,0.0584650306101,0.746282206412,0.254285208527,1.0
0.806529241508,0.0549736993303,0.274532210383,0.667953452884,0.01329444115,-1.0
0.237982024723,0.939646768724,0.846138554477,0.126207401528,0.826382716728,-1.0
0.718862613085,0.847434184777,0.762900253178,0.449331930884,0.439779536373,-1.0
0.779343659965,0.970537764195,0.861901737355,0.2874316562,0.201938259357,-1.0
0.18089165182,0.400227137967,0.993457192757,0.171409308762,0.268190795817,1.0
0.521901937822,0.0837386447955,0.0518257385578,0.0328848881578,0.861386008437,1.0
0.77843743429,0.0344173883156,0.23698689986,0.33990127327,0.958771941538,1.0
0.533915463772,0.50116093096,0.00271822377666,0.104328014048,0.0299662166765,-1.0
0.645226857641,0.120547495954,0.851918266388,0.362642560679,0.0976867887434,-1.0
0.0897684135902,0.310056771972,0.686258763952,0.308106877786,0.658158269955,1.0
0.488571169553,0.280481785649,0.669273972171,0.345942054973,0.012226036635,-1.0
0.637299921173,0.211548176469,0.988937594444,0.975830446298,0.770766890939,1.0
0.490813387506,0.688381094338,0.9817166983,0.293142789071,0.395298174067,-1.0
0.215723547888,0.196570741841,0.162141043926,0.499132697528,0.916044209674,1.0
0.222251460494,0.0358753913699,0.962795719366,0.344610634381,0.970866214386,1.0
0.242969476797,0.537771075879,0.937692336677,0.788148006764,0.531040944258,-1.0
0.642289744294,0.826730926946,0.984574716488,0.87960143031,0.0838668914905,1.0
0.733761135997,0.584143177577,0.859028916786,0.576235740851,0.707617332665,-1.0
0.0370230322384,0.502349624645,0.496394358171,0.840591460191,0.579471798278,1.0
0.717935130713,0.702676651836,0.343231147413,0.296792715231,0.042283856732,1.0
0.487604406389,0.723138251853,0.98337581754,0.721684003368,0.069437401262,1.0
0.638489353712,0.646081034008,0.689646875231,0.224821889414,0.289405505822,-1.0
0.656362336539,0.815945236517,0.351445546876,0.699042066775,0.186944594616,-1.0
0.858068655342,0.317046975722,0.203722672265,0.395126027162,0.694993094653,1.0
0.57224683775,0.286029027315,0.220612367001,0.447495634376,0.786583468528,-1.0
0.845036814491,0.34797091937,0.593693401079,0.530327231061,0.239699603923,1.0
0.520144872056,0.676745153751,0.643931075919,0.702861562027,0.846733559084,-1.0
0.661107294289,0.0355025770891,0.0502661895837,0.451922044137,0.771409100407,-1.0
0.663437953659,0.137968019718,0.430198563574,0.389174970359,0.724223407376,1.0
0.529790888532,0.796266194379,0.392898931929,0.904039007169,0.160582677057,-1.0
0.102878355063,0.0943155389272,0.283310446575,0.830515393303,0.371738288622,1.0
0.33212311735,0.402373910382,0.560557638823,0.947780896986,0.108773117403,-1.0
0.313100590853,0.869551047542,0.379884715305,0.756758904841,0.962142847319,1.0
0.73322134744,0.101491893814,0.74263821979,0.949604331239,0.839552827791,-1.0
0.0214923690984,0.58809541997,0.138890493444,0.749543990435,0.275101789599,1.0
0.0236042687339,0.911949065851,0.89814155834,0.848991789773,0.746755278961,-1.0
0.904703104359,0.561034932255,0.638790038924,0.294903181541,0.332862388319,-1.0
0.694247320014,0.828772482735,0.753418860742,0.631641274957,0.701946858305,1.0
0.206409027694,0.630634271506,0.826925977892,0.687821558263,0.770462877785,1.0
0.193185496512,0.0273379205428,0.5923863376,0.721734970688,0.570385072066,-1.0
0.436831404883,0.643525967719,0.165207531529,0.739060204599,0.55749557001,1.0
0.161629525205,0.244528254119,0.687849277912,0.747784880541,0.99007091267,-1.0
0.0687422726075,0.929861748248,0.368187790757,0.366325249009,0.900177093957,-1.0
0.564302194934,0.664958957395,0.788237524326,0.461997257962,0.512708055984,-1.0
0.896924857524,0.232513243987,0.839801734665,0.162267897631,0.410568596708,1.0
0.602320347027,0.179457229725,0.874836164938,0.47890873327,0.116889994243,-1.0
0.669238052108,0.91423403431,0.926779489751,0.0830000679059,0.642275621406,1.0
0.689080286259,0.26716778936,0.123001503843,0.312417625926,0.706744160516,-1.0
0.816228063115,0.873641925238,0.755482504237,0.781739957213,0.166393121845,-1.0
0.245484519281,0.104839182801,0.649831260765,0.918280590391,0.44743756068,-1.0
0.557126235125,0.0491328257609,0.249938195611,0.0732317778886,0.942352320131,1.0
0.597373652606,0.90588306086,0.378654579222,0.433444788805,0.882838293343,1.0
0.102877294985,0.533927681913,0.540060647786,0.205472321515,0.873993478337,-1.0
0.182422262843,0.923453431283,0.974837665167,0.99755442399,0.355578848332,1.0
0.815040511641,0.621623738783,0.263003006378,0.690366024639,0.975782658427,1.0
0.994992394779,0.0631514750927,0.435573017425,0.0920105557409,0.46662184537,-1.0
0.855102849435,0.909294321994,0.197227482272,0.495465647992,0.163018699093,1.0
0.987352431975,0.23366978907,0.520725583952,0.549150118694,0.870886406659,-1.0
0.739362171541,0.357795619522,0.0802913986943,0.191534231761,0.316657947009,1.0
0.232127992172,0.0199593521836,0.359118265093,0.416619218031,0.807272918437,-1.0
0.32427284186,0.393563777217,0.522783332902,0.683554652165,0.414636136658,1.0
0.326800404248,0.698707435444,0.626296740759,0.0386927452222,0.380557313414,-1.0
0.435642731041,0.769858753851,0.595945395361,0.562791217903,0.725655831833,1.0
0.301202259957,0.210090088191,0.335955465799,0.24708715935,0.974541675907,1.0
0.935755831882,0.796149645871,0.886437767289,0.229373142924,0.325036711549,-1.0
0.636566972667,0.0564096060198,0.533436955963,0.440675771865,0.866102027765,1.0
0.522580973675,0.779407453989,0.111086254003,0.176190026017,0.942165716711,1.0
0.967651992862,0.742515721014,0.935681922966,0.00105453245411,0.34831139953,1.0
0.0444772685326,0.291128798136,0.178192571238,0.620134824248,0.286023091134,1.0
0.463791507278,0.888956583712,0.286140500673,0.651803895684,0.72053211257,-1.0
0.759498365253,0.22145848675,0.830749511783,0.961725739134,0.821507063671,-1.0
0.233021979762,0.11020975278,0.606284520915,0.608810796184,0.163520778813,-1.0
0.557493723964,0.0895647202501,0.221514921427,0.528009091324,0.695047439928,-1.0
0.129886360495,0.773581440556,0.320745728541,0.380803963606,0.042913187646,1.0
0.806693874469,0.485248918602,0.428405016202,0.908173561613,0.0622779583199,-1.0
0.811891914395,0.77601602901,0.552485470451,0.21721209856,0.561577768326,-1.0
0.39258521024,0.67792954817,0.439320927532,0.619070627746,0.776890438316,1.0
0.619290422464,0.917163194915,0.162677938172,0.626294031222,0.902352485459,-1.0
0.844514357353,0.268419860034,0.141596504746,0.893024761952,0.167106066065,-1.0
0.545216969862,0.847627640292,0.0586362287934,0.496049740947,0.116485591852,-1.0
0.0499201192626,0.66603077715,0.958076868456,0.184321061878,0.104702523244,1.0
0.516009774191,0.922822613738,0.241003952523,0.190389495543,0.208577291979,1.0
0.344316577165,0.416134604432,0.486523458784,0.236900779095,0.124846735843,1.0
0.230722642257,0.340562544548,0.0358154798887,0.874520895223,0.801465606875,1.0
0.212398584011,0.99744289611,0.730480893156,0.516392719338,0.110514009347,1.0
0.457183848102,0.582190242914,0.614543697233,0.656140878216,0.977184696945,-1.0
0.169942688479,0.114001356308,0.777327733305,0.66250572696,0.570938008038,-1.0
0.899413651096,0.537374643816,0.257413639674,0.861731027565,0.0722096672517,1.0
0.617127071728,0.985394693727,0.000312346275401,0.451697669507,0.504516731319,1.0
0.174198253627,0.65339946871,0.849811144227,0.432601065329,0.300178651772,-1.0
0.0671415079313,0.550475174446,0.532981922719,0.127951967268,0.412065463691,1.0
0.504085121775,0.589951984246,0.554145953969,0.322342435601,0.602826567314,-1.0
0.57326581708,0.46883373948,0.670701348875,0.63064842515,0.563814875067,-1.0
0.85913201809,0.641585378747,0.428844857854,0.598128662126,0.606889983298,-1.0
0.0253017127213,0.106370403425,0.275934549693,0.322922586635,0.944153015688,-1.0
0.517018316119,0.807694036825,0.771108678579,0.212871152687,0.507762260022,-1.0
0.369878780619,0.0589485947302,0.186610668126,0.0433208192565,0.765493362603,1.0
0.830349937646,0.457128975718,0.323576904637,0.47086604245,0.788325492884,-1.0
0.677927504363,0.867404745167,0.168467610188,0.392742144899,0.107161977399,1.0
0.737851849435,0.938390143702,0.274518081848,0.337497871242,0.658714395434,-1.0
0.0617586265552,0.422910111768,0.198829205682,0.70641039527,0.745315021275,1.0
0.769121409197,0.293336475137,0.115261831836,0.671585448368,0.606141988475,1.0
0.372043492103,0.451826064259,0.422433198424,0.767259147697,0.59679239994,-1.0
0.216931188504,0.873558122204,0.973603460862,0.0672599410128,0.35892148106,1.0
0.297934289372,0.393922616156,0.678089261508,0.292184569561,0.123727423346,1.0
