@RELATION Handwritten digits

@ATTRIBUTE x0y0 NUMERIC
@ATTRIBUTE x0y1 NUMERIC
@ATTRIBUTE x0y2 NUMERIC
@ATTRIBUTE x0y3 NUMERIC
@ATTRIBUTE x0y4 NUMERIC
@ATTRIBUTE x0y5 NUMERIC
@ATTRIBUTE x0y6 NUMERIC
@ATTRIBUTE x1y0 NUMERIC
@ATTRIBUTE x1y1 NUMERIC
@ATTRIBUTE x1y2 NUMERIC
@ATTRIBUTE x1y3 NUMERIC
@ATTRIBUTE x1y4 NUMERIC
@ATTRIBUTE x1y5 NUMERIC
@ATTRIBUTE x1y6 NUMERIC
@ATTRIBUTE x2y0 NUMERIC
@ATTRIBUTE x2y1 NUMERIC
@ATTRIBUTE x2y2 NUMERIC
@ATTRIBUTE x2y3 NUMERIC
@ATTRIBUTE x2y4 NUMERIC
@ATTRIBUTE x2y5 NUMERIC
@ATTRIBUTE x2y6 NUMERIC
@ATTRIBUTE x3y0 NUMERIC
@ATTRIBUTE x3y1 NUMERIC
@ATTRIBUTE x3y2 NUMERIC
@ATTRIBUTE x3y3 NUMERIC
@ATTRIBUTE x3y4 NUMERIC
@ATTRIBUTE x3y5 NUMERIC
@ATTRIBUTE x3y6 NUMERIC
@ATTRIBUTE x4y0 NUMERIC
@ATTRIBUTE x4y1 NUMERIC
@ATTRIBUTE x4y2 NUMERIC
@ATTRIBUTE x4y3 NUMERIC
@ATTRIBUTE x4y4 NUMERIC
@ATTRIBUTE x4y5 NUMERIC
@ATTRIBUTE x4y6 NUMERIC
@ATTRIBUTE x5y0 NUMERIC
@ATTRIBUTE x5y1 NUMERIC
@ATTRIBUTE x5y2 NUMERIC
@ATTRIBUTE x5y3 NUMERIC
@ATTRIBUTE x5y4 NUMERIC
@ATTRIBUTE x5y5 NUMERIC
@ATTRIBUTE x5y6 NUMERIC
@ATTRIBUTE x6y0 NUMERIC
@ATTRIBUTE x6y1 NUMERIC
@ATTRIBUTE x6y2 NUMERIC
@ATTRIBUTE x6y3 NUMERIC
@ATTRIBUTE x6y4 NUMERIC
@ATTRIBUTE x6y5 NUMERIC
@ATTRIBUTE x6y6 NUMERIC
@ATTRIBUTE class NUMERIC
@DATA
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.019608, 0.176471, 0.086275, 0.000000, 0.000000, 0.000000, 0.011765, 0.596078, 0.454902, 0.725490, 0.219608, 0.000000, 0.000000, 0.000000, 0.047059, 0.466667, 0.501961, 0.027451, 0.000000, 0.000000, 0.352941, 0.890196, 0.603922, 0.600000, 0.443137, 0.082353, 0.000000, 0.164706, 0.113725, 0.003922, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.113725, 0.149020, 0.000000, 0.000000, 0.000000, 0.000000, 0.266667, 0.682353, 0.843137, 0.047059, 0.000000, 0.000000, 0.000000, 0.066667, 0.027451, 0.796078, 0.047059, 0.000000, 0.000000, 0.137255, 0.458824, 0.470588, 0.650980, 0.000000, 0.000000, 0.000000, 0.666667, 0.705882, 0.913725, 0.843137, 0.258824, 0.000000, 0.000000, 0.223529, 0.388235, 0.070588, 0.145098, 0.556863, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.086275, 0.482353, 0.627451, 0.000000, 0.000000, 0.000000, 0.349020, 0.490196, 0.141176, 0.015686, 0.000000, 0.000000, 0.007843, 0.435294, 0.611765, 0.423529, 0.000000, 0.000000, 0.000000, 0.541176, 0.023529, 0.027451, 0.643137, 0.000000, 0.000000, 0.000000, 0.180392, 0.603922, 0.603922, 0.215686, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.482353, 0.639216, 0.564706, 0.588235, 0.380392, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.094118, 0.647059, 0.000000, 0.000000, 0.000000, 0.000000, 0.188235, 0.666667, 0.090196, 0.000000, 0.000000, 0.137255, 0.627451, 0.509804, 0.043137, 0.000000, 0.000000, 0.000000, 0.447059, 0.666667, 0.666667, 0.800000, 0.635294, 0.133333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.023529, 0.207843, 0.007843, 0.000000, 0.000000, 0.000000, 0.011765, 0.556863, 0.650980, 0.301961, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.564706, 0.247059, 0.000000, 0.000000, 0.035294, 0.294118, 0.411765, 0.721569, 0.007843, 0.000000, 0.000000, 0.564706, 0.552941, 0.854902, 0.619608, 0.000000, 0.000000, 0.000000, 0.545098, 0.517647, 0.054902, 0.031373, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.047059, 0.117647, 0.341176, 0.549020, 0.188235, 0.000000, 0.000000, 0.486275, 0.917647, 0.619608, 0.235294, 0.000000, 0.000000, 0.000000, 0.215686, 0.431373, 0.000000, 0.000000, 0.000000, 0.000000, 0.043137, 0.000000, 0.435294, 0.180392, 0.000000, 0.000000, 0.000000, 0.270588, 0.737255, 0.831373, 0.325490, 0.000000, 0.000000, 0.000000, 0.000000, 0.172549, 0.156863, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.035294, 0.125490, 0.250980, 0.000000, 0.000000, 0.000000, 0.105882, 0.709804, 0.556863, 0.325490, 0.000000, 0.000000, 0.000000, 0.156863, 0.603922, 0.419608, 0.000000, 0.000000, 0.000000, 0.501961, 0.090196, 0.011765, 0.627451, 0.000000, 0.000000, 0.000000, 0.062745, 0.513725, 0.541176, 0.235294, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.007843, 0.552941, 0.729412, 0.690196, 0.117647, 0.000000, 0.000000, 0.007843, 0.737255, 0.392157, 0.301961, 0.019608, 0.000000, 0.000000, 0.007843, 0.874510, 0.745098, 0.831373, 0.419608, 0.000000, 0.000000, 0.007843, 0.494118, 0.156863, 0.454902, 0.439216, 0.000000, 0.000000, 0.000000, 0.282353, 0.635294, 0.745098, 0.035294, 0.000000, 0.000000, 0.000000, 0.145098, 0.149020, 0.019608, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.188235, 0.698039, 0.713725, 0.117647, 0.000000, 0.000000, 0.000000, 0.043137, 0.058824, 0.439216, 0.454902, 0.000000, 0.000000, 0.000000, 0.000000, 0.007843, 0.713725, 0.203922, 0.000000, 0.000000, 0.000000, 0.000000, 0.525490, 0.725490, 0.388235, 0.490196, 0.160784, 0.000000, 0.000000, 0.325490, 0.458824, 0.317647, 0.078431, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.070588, 0.078431, 0.000000, 0.000000, 0.000000, 0.000000, 0.435294, 0.658824, 0.576471, 0.427451, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.113725, 0.729412, 0.000000, 0.000000, 0.145098, 0.513725, 0.482353, 0.600000, 0.384314, 0.000000, 0.113725, 0.745098, 0.345098, 0.831373, 0.807843, 0.003922, 0.000000, 0.086275, 0.525490, 0.494118, 0.164706, 0.172549, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.019608, 0.247059, 0.349020, 0.000000, 0.000000, 0.000000, 0.294118, 0.588235, 0.427451, 0.180392, 0.000000, 0.035294, 0.023529, 0.262745, 0.509804, 0.415686, 0.000000, 0.000000, 0.027451, 0.576471, 0.219608, 0.294118, 0.537255, 0.000000, 0.000000, 0.000000, 0.023529, 0.329412, 0.431373, 0.031373, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.211765, 0.035294, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.129412, 0.564706, 0.000000, 0.000000, 0.000000, 0.000000, 0.145098, 0.650980, 0.231373, 0.000000, 0.000000, 0.000000, 0.086275, 0.509804, 0.062745, 0.000000, 0.000000, 0.000000, 0.000000, 0.349020, 0.168627, 0.290196, 0.313725, 0.129412, 0.000000, 0.000000, 0.043137, 0.349020, 0.243137, 0.211765, 0.345098, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.019608, 0.533333, 0.556863, 0.533333, 0.341176, 0.000000, 0.000000, 0.027451, 0.650980, 0.105882, 0.007843, 0.000000, 0.000000, 0.000000, 0.000000, 0.058824, 0.690196, 0.086275, 0.000000, 0.000000, 0.000000, 0.023529, 0.149020, 0.094118, 0.662745, 0.058824, 0.000000, 0.000000, 0.164706, 0.643137, 0.623529, 0.745098, 0.333333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.019608, 0.125490, 0.003922, 0.000000, 0.000000, 0.000000, 0.294118, 0.556863, 0.505882, 0.352941, 0.000000, 0.000000, 0.000000, 0.196078, 0.000000, 0.207843, 0.537255, 0.054902, 0.000000, 0.000000, 0.000000, 0.203922, 0.792157, 0.388235, 0.396078, 0.058824, 0.000000, 0.000000, 0.192157, 0.380392, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.007843, 0.094118, 0.137255, 0.000000, 0.000000, 0.000000, 0.082353, 0.678431, 0.517647, 0.250980, 0.000000, 0.019608, 0.027451, 0.294118, 0.584314, 0.450980, 0.000000, 0.000000, 0.094118, 0.501961, 0.086275, 0.023529, 0.596078, 0.003922, 0.000000, 0.000000, 0.098039, 0.474510, 0.513725, 0.133333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.141176, 0.184314, 0.000000, 0.000000, 0.000000, 0.000000, 0.400000, 0.529412, 0.803922, 0.176471, 0.000000, 0.000000, 0.000000, 0.007843, 0.000000, 0.537255, 0.364706, 0.000000, 0.000000, 0.133333, 0.364706, 0.274510, 0.839216, 0.101961, 0.000000, 0.062745, 0.584314, 0.196078, 0.898039, 0.839216, 0.023529, 0.000000, 0.050980, 0.721569, 0.639216, 0.243137, 0.450980, 0.113725, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.094118, 0.152941, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.749020, 0.454902, 0.035294, 0.000000, 0.000000, 0.000000, 0.000000, 0.674510, 0.019608, 0.000000, 0.000000, 0.000000, 0.000000, 0.003922, 0.203922, 0.615686, 0.058824, 0.000000, 0.000000, 0.105882, 0.552941, 0.058824, 0.756863, 0.129412, 0.000000, 0.000000, 0.011765, 0.486275, 0.705882, 0.290196, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.349020, 0.498039, 0.545098, 0.509804, 0.003922, 0.000000, 0.000000, 0.133333, 0.572549, 0.164706, 0.078431, 0.000000, 0.000000, 0.000000, 0.000000, 0.223529, 0.352941, 0.549020, 0.227451, 0.000000, 0.000000, 0.317647, 0.047059, 0.000000, 0.058824, 0.552941, 0.000000, 0.000000, 0.129412, 0.431373, 0.223529, 0.541176, 0.207843, 0.000000, 0.000000, 0.000000, 0.023529, 0.223529, 0.058824, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.011765, 0.164706, 0.141176, 0.000000, 0.000000, 0.000000, 0.011765, 0.619608, 0.392157, 0.294118, 0.000000, 0.000000, 0.070588, 0.129412, 0.470588, 0.400000, 0.000000, 0.000000, 0.000000, 0.564706, 0.274510, 0.352941, 0.400000, 0.000000, 0.000000, 0.000000, 0.027451, 0.184314, 0.156863, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.109804, 0.211765, 0.333333, 0.227451, 0.000000, 0.000000, 0.011765, 0.870588, 0.694118, 0.368627, 0.043137, 0.000000, 0.000000, 0.003922, 0.145098, 0.117647, 0.400000, 0.427451, 0.000000, 0.000000, 0.576471, 0.082353, 0.000000, 0.003922, 0.607843, 0.000000, 0.000000, 0.074510, 0.537255, 0.552941, 0.603922, 0.270588, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.360784, 0.733333, 0.666667, 0.321569, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.098039, 0.494118, 0.000000, 0.000000, 0.000000, 0.258824, 0.415686, 0.717647, 0.172549, 0.000000, 0.000000, 0.392157, 0.984314, 0.850980, 0.737255, 0.160784, 0.000000, 0.000000, 0.345098, 0.278431, 0.011765, 0.133333, 0.490196, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.152941, 0.423529, 0.458824, 0.019608, 0.000000, 0.000000, 0.000000, 0.035294, 0.388235, 0.054902, 0.019608, 0.000000, 0.000000, 0.000000, 0.000000, 0.396078, 0.360784, 0.458824, 0.145098, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.007843, 0.360784, 0.000000, 0.000000, 0.000000, 0.125490, 0.270588, 0.423529, 0.141176, 0.000000, 0.000000, 0.000000, 0.000000, 0.145098, 0.117647, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.007843, 0.239216, 0.070588, 0.000000, 0.000000, 0.000000, 0.101961, 0.600000, 0.380392, 0.650980, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.227451, 0.541176, 0.000000, 0.000000, 0.043137, 0.439216, 0.380392, 0.745098, 0.101961, 0.000000, 0.000000, 0.623529, 0.345098, 0.886275, 0.615686, 0.003922, 0.000000, 0.000000, 0.541176, 0.603922, 0.129412, 0.247059, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.015686, 0.407843, 0.466667, 0.000000, 0.000000, 0.000000, 0.050980, 0.423529, 0.317647, 0.384314, 0.000000, 0.000000, 0.000000, 0.000000, 0.011765, 0.525490, 0.015686, 0.000000, 0.000000, 0.000000, 0.000000, 0.458824, 0.607843, 0.439216, 0.482353, 0.000000, 0.000000, 0.164706, 0.470588, 0.003922, 0.000000, 0.133333, 0.086275, 0.000000, 0.086275, 0.003922, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.094118, 0.690196, 0.600000, 0.564706, 0.000000, 0.000000, 0.000000, 0.007843, 0.031373, 0.262745, 0.650980, 0.000000, 0.000000, 0.003922, 0.235294, 0.349020, 0.792157, 0.145098, 0.000000, 0.000000, 0.525490, 0.941176, 0.949020, 0.611765, 0.000000, 0.000000, 0.000000, 0.486275, 0.458824, 0.180392, 0.811765, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.364706, 0.690196, 0.388235, 0.000000, 0.000000, 0.000000, 0.423529, 0.615686, 0.078431, 0.023529, 0.000000, 0.000000, 0.149020, 0.945098, 0.788235, 0.584314, 0.039216, 0.000000, 0.000000, 0.082353, 0.278431, 0.250980, 0.866667, 0.074510, 0.000000, 0.000000, 0.000000, 0.564706, 0.835294, 0.329412, 0.000000, 0.000000, 0.000000, 0.000000, 0.047059, 0.152941, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.184314, 0.341176, 0.501961, 0.282353, 0.000000, 0.000000, 0.000000, 0.690196, 0.164706, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.274510, 0.513725, 0.215686, 0.000000, 0.000000, 0.000000, 0.000000, 0.035294, 0.000000, 0.533333, 0.078431, 0.000000, 0.000000, 0.000000, 0.537255, 0.494118, 0.647059, 0.031373, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.023529, 0.050980, 0.298039, 0.050980, 0.000000, 0.000000, 0.164706, 0.521569, 0.188235, 0.250980, 0.007843, 0.000000, 0.015686, 0.384314, 0.427451, 0.333333, 0.000000, 0.000000, 0.000000, 0.376471, 0.243137, 0.180392, 0.435294, 0.000000, 0.000000, 0.000000, 0.003922, 0.258824, 0.317647, 0.015686, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.160784, 0.027451, 0.000000, 0.000000, 0.000000, 0.145098, 0.666667, 0.600000, 0.501961, 0.000000, 0.000000, 0.000000, 0.000000, 0.015686, 0.376471, 0.356863, 0.000000, 0.000000, 0.043137, 0.309804, 0.376471, 0.827451, 0.023529, 0.000000, 0.031373, 0.650980, 0.607843, 0.819608, 0.796078, 0.000000, 0.000000, 0.043137, 0.564706, 0.439216, 0.027451, 0.458824, 0.176471, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.023529, 0.176471, 0.000000, 0.000000, 0.000000, 0.000000, 0.039216, 0.525490, 0.596078, 0.396078, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.168627, 0.525490, 0.000000, 0.000000, 0.082353, 0.388235, 0.219608, 0.600000, 0.211765, 0.000000, 0.000000, 0.709804, 0.274510, 0.886275, 0.760784, 0.003922, 0.000000, 0.031373, 0.592157, 0.635294, 0.215686, 0.407843, 0.129412, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.007843, 0.235294, 0.082353, 0.000000, 0.000000, 0.000000, 0.000000, 0.345098, 0.619608, 0.764706, 0.160784, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.474510, 0.384314, 0.000000, 0.000000, 0.000000, 0.000000, 0.035294, 0.764706, 0.058824, 0.000000, 0.000000, 0.000000, 0.000000, 0.615686, 0.486275, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.349020, 0.635294, 0.733333, 0.611765, 0.207843, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.439216, 0.623529, 0.784314, 0.074510, 0.000000, 0.000000, 0.000000, 0.145098, 0.000000, 0.450980, 0.235294, 0.000000, 0.000000, 0.000000, 0.000000, 0.152941, 0.760784, 0.043137, 0.000000, 0.000000, 0.521569, 0.866667, 0.956863, 0.341176, 0.000000, 0.000000, 0.000000, 0.392157, 0.407843, 0.254902, 0.776471, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.011765, 0.168627, 0.019608, 0.000000, 0.000000, 0.000000, 0.027451, 0.721569, 0.721569, 0.521569, 0.000000, 0.000000, 0.000000, 0.003922, 0.152941, 0.235294, 0.545098, 0.000000, 0.000000, 0.094118, 0.443137, 0.431373, 0.792157, 0.137255, 0.000000, 0.027451, 0.717647, 0.494118, 0.835294, 0.631373, 0.000000, 0.000000, 0.019608, 0.486275, 0.407843, 0.047059, 0.576471, 0.101961, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.141176, 0.733333, 0.376471, 0.000000, 0.000000, 0.000000, 0.000000, 0.423529, 0.156863, 0.078431, 0.000000, 0.000000, 0.000000, 0.000000, 0.109804, 0.592157, 0.015686, 0.000000, 0.000000, 0.000000, 0.000000, 0.015686, 0.250980, 0.564706, 0.000000, 0.000000, 0.000000, 0.000000, 0.235294, 0.670588, 0.717647, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.082353, 0.227451, 0.007843, 0.000000, 0.000000, 0.000000, 0.023529, 0.572549, 0.549020, 0.431373, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.003922, 0.592157, 0.000000, 0.000000, 0.000000, 0.023529, 0.266667, 0.117647, 0.443137, 0.000000, 0.000000, 0.000000, 0.474510, 0.564706, 0.854902, 0.290196, 0.125490, 0.007843, 0.000000, 0.105882, 0.513725, 0.384314, 0.521569, 0.486275, 0.003922, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.101961, 0.000000, 0.000000, 0.000000, 0.000000, 0.003922, 0.603922, 0.886275, 0.180392, 0.000000, 0.000000, 0.000000, 0.078431, 0.541176, 0.478431, 0.188235, 0.000000, 0.000000, 0.015686, 0.215686, 0.309804, 0.752941, 0.011765, 0.000000, 0.000000, 0.529412, 0.521569, 0.933333, 0.654902, 0.003922, 0.000000, 0.000000, 0.584314, 0.647059, 0.098039, 0.360784, 0.019608, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.129412, 0.086275, 0.000000, 0.000000, 0.000000, 0.003922, 0.752941, 0.662745, 0.662745, 0.000000, 0.000000, 0.000000, 0.003922, 0.215686, 0.556863, 0.450980, 0.000000, 0.000000, 0.098039, 0.521569, 0.686275, 0.749020, 0.019608, 0.000000, 0.098039, 0.854902, 0.909804, 0.886275, 0.615686, 0.027451, 0.000000, 0.113725, 0.721569, 0.419608, 0.019608, 0.529412, 0.133333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.282353, 0.513725, 0.564706, 0.000000, 0.000000, 0.000000, 0.000000, 0.364706, 0.388235, 0.670588, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.505882, 0.235294, 0.000000, 0.000000, 0.000000, 0.000000, 0.254902, 0.576471, 0.588235, 0.180392, 0.000000, 0.000000, 0.000000, 0.780392, 0.368627, 0.619608, 0.125490, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.035294, 0.074510, 0.000000, 0.000000, 0.000000, 0.000000, 0.023529, 0.682353, 0.360784, 0.000000, 0.000000, 0.000000, 0.000000, 0.352941, 0.576471, 0.392157, 0.000000, 0.000000, 0.192157, 0.494118, 0.596078, 0.827451, 0.070588, 0.000000, 0.000000, 0.588235, 0.141176, 0.686275, 0.760784, 0.074510, 0.000000, 0.000000, 0.576471, 0.572549, 0.078431, 0.298039, 0.149020, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.380392, 0.360784, 0.113725, 0.000000, 0.000000, 0.000000, 0.015686, 0.364706, 0.058824, 0.023529, 0.000000, 0.000000, 0.000000, 0.466667, 0.419608, 0.352941, 0.000000, 0.000000, 0.000000, 0.000000, 0.125490, 0.000000, 0.403922, 0.000000, 0.000000, 0.000000, 0.007843, 0.466667, 0.400000, 0.235294, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.035294, 0.235294, 0.043137, 0.000000, 0.000000, 0.000000, 0.000000, 0.376471, 0.411765, 0.768627, 0.054902, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.298039, 0.537255, 0.000000, 0.000000, 0.000000, 0.000000, 0.619608, 0.027451, 0.568627, 0.000000, 0.000000, 0.000000, 0.000000, 0.643137, 0.654902, 0.600000, 0.039216, 0.019608, 0.000000, 0.000000, 0.149020, 0.568627, 0.576471, 0.529412, 0.062745, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.125490, 0.486275, 0.474510, 0.000000, 0.000000, 0.000000, 0.223529, 0.615686, 0.149020, 0.047059, 0.000000, 0.000000, 0.007843, 0.200000, 0.439216, 0.400000, 0.000000, 0.000000, 0.000000, 0.568627, 0.109804, 0.196078, 0.564706, 0.000000, 0.000000, 0.000000, 0.133333, 0.400000, 0.368627, 0.035294, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.007843, 0.388235, 0.450980, 0.000000, 0.000000, 0.000000, 0.133333, 0.447059, 0.250980, 0.043137, 0.000000, 0.000000, 0.000000, 0.227451, 0.447059, 0.321569, 0.000000, 0.000000, 0.000000, 0.580392, 0.125490, 0.094118, 0.650980, 0.000000, 0.000000, 0.000000, 0.058824, 0.368627, 0.494118, 0.121569, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
